airport,weather_hour,precipitation,visibility,wind_speed,wind_gust,temperature,humidity,rain_flag,snow_flag,fog_flag,thunder_flag
DEN,2025-01-18 03:00:00,,2.41425,4.85,,-10.0,84.25,0,1,0,0
DEN,2025-01-18 04:00:00,,2.012,3.1,,-10.6,81.0,0,1,0,0
DEN,2025-01-18 05:00:00,,2.012,3.0999999999999996,,-10.6,84.0,0,1,0,0
DEN,2025-01-18 06:00:00,0.3,2.012,6.083333333333333,10.8,-10.85,81.5,0,1,0,0
DEN,2025-01-18 07:00:00,,2.012,4.6,,-11.7,84.0,0,1,0,0
DEN,2025-01-18 08:00:00,0.3,3.8853333333333335,4.766666666666667,,-11.699999999999998,83.0,0,1,0,0
DEN,2025-01-18 09:00:00,,4.559666666666667,6.533333333333334,,-10.966666666666667,76.0,0,1,0,0
DEN,2025-01-18 10:00:00,,4.291666666666667,5.866666666666667,,-11.066666666666668,72.33333333333333,0,1,0,0
DEN,2025-01-18 11:00:00,,4.0165,6.2,,-11.075,72.25,0,1,0,0
DEN,2025-01-18 12:00:00,0.3,2.414,5.7,,-10.8,76.5,0,1,0,0
DEN,2025-01-18 13:00:00,,3.219,6.45,,-10.85,71.5,0,1,0,0
DEN,2025-01-18 14:00:00,,9.113333333333333,7.2,,-11.1,68.0,0,1,0,0
DEN,2025-01-18 15:00:00,0.0,16.093,5.1,,-11.7,61.0,0,0,0,0
DEN,2025-01-18 16:00:00,0.0,16.093,4.6,,-12.2,63.0,0,0,0,0
DEN,2025-01-18 17:00:00,0.0,16.0465,3.3499999999999996,,-13.3,64.5,0,0,0,0
DEN,2025-01-18 18:00:00,0.0,16.093,2.1,,-15.6,69.0,0,0,0,0
DEN,2025-01-18 19:00:00,0.0,16.093,2.1,,-15.6,69.0,0,0,0,0
DEN,2025-01-18 20:00:00,0.0,16.0465,2.85,,-16.4,70.5,0,0,0,0
DEN,2025-01-18 21:00:00,0.0,16.093,2.6,,-16.7,76.0,0,0,0,0
DEN,2025-01-18 22:00:00,0.0,16.093,4.6,,-20.6,79.0,0,0,0,0
DEN,2025-01-18 23:00:00,0.0,16.0465,5.15,,-21.950000000000003,78.5,0,0,0,0
DEN,2025-01-19 00:00:00,0.0,16.093,5.7,,-22.8,75.0,0,0,0,0
DEN,2025-01-19 01:00:00,0.0,16.093,5.1,,-23.3,74.0,0,0,0,0
DEN,2025-01-19 02:00:00,0.0,16.0465,5.1,,-23.3,74.0,0,0,0,0
DEN,2025-01-19 03:00:00,0.0,16.093,5.7,,-22.8,75.0,0,0,0,0
DEN,2025-01-19 04:00:00,0.0,16.093,4.6,,-22.2,71.0,0,0,0,0
DEN,2025-01-19 05:00:00,0.0,16.0465,4.1,,-21.65,69.0,0,0,0,0
DEN,2025-01-19 06:00:00,0.0,16.093,3.1,,-20.6,72.0,0,0,0,0
DEN,2025-01-19 07:00:00,0.0,16.093,2.1,,-17.8,69.0,0,0,0,0
DEN,2025-01-19 08:00:00,0.0,16.0465,2.35,,-17.25,70.5,0,0,0,0
DEN,2025-01-19 09:00:00,0.0,16.093,2.6,,-13.3,60.0,0,0,0,0
DEN,2025-01-19 10:00:00,0.0,16.093,3.1,,-10.0,53.0,0,0,0,0
DEN,2025-01-19 11:00:00,0.0,16.0465,5.15,,-8.9,48.0,0,0,0,0
DEN,2025-01-19 12:00:00,0.0,16.093,6.2,,-7.8,45.0,0,0,0,0
DEN,2025-01-19 13:00:00,0.0,16.093,6.2,,-7.2,43.0,0,0,0,0
DEN,2025-01-19 14:00:00,0.0,16.0465,5.65,,-7.75,45.0,0,0,0,0
DEN,2025-01-19 15:00:00,0.0,16.093,3.6,,-8.9,51.0,0,0,0,0
DEN,2025-01-19 16:00:00,0.0,16.093,3.1,,-11.1,58.0,0,0,0,0
DEN,2025-01-19 17:00:00,0.0,16.0465,3.8499999999999996,,-12.75,65.5,0,0,0,0
DEN,2025-01-19 18:00:00,0.0,16.093,1.5,,-13.3,73.0,0,0,0,0
DEN,2025-01-19 19:00:00,,13.6795,1.05,,-11.85,71.0,0,1,0,0
DEN,2025-01-19 20:00:00,,9.4375,2.2,,-11.7,72.5,0,1,0,0
DEN,2025-01-19 21:00:00,,2.4143333333333334,3.433333333333333,,-11.9,84.66666666666667,0,1,0,0
DEN,2025-01-19 22:00:00,,2.012,6.533333333333334,,-12.033333333333331,80.33333333333333,0,1,0,0
DEN,2025-01-19 23:00:00,0.5,1.768,6.18,,-12.2,80.0,0,1,0,0
DEN,2025-01-20 00:00:00,0.3,2.253,5.36,9.3,-12.680000000000001,80.8,0,1,0,0
DEN,2025-01-20 01:00:00,0.3,2.575,8.14,12.9,-14.559999999999999,80.4,0,1,0,0
DEN,2025-01-20 02:00:00,,2.9734,6.7,,-16.2,79.4,0,1,0,0
DEN,2025-01-20 03:00:00,,3.219,5.8,,-17.03333333333333,76.66666666666667,0,1,0,0
DEN,2025-01-20 04:00:00,,3.219,4.6,,-17.8,76.0,0,1,0,0
DEN,2025-01-20 05:00:00,0.3,2.81175,4.475,,-17.925,76.75,0,1,0,0
DEN,2025-01-20 06:00:00,0.2,3.219,3.266666666666667,,-18.9,79.0,0,1,0,0
DEN,2025-01-20 07:00:00,,3.219,2.6,,-19.2,78.0,0,1,0,0
DEN,2025-01-20 08:00:00,,6.63375,2.05,,-19.025,75.25,0,1,0,0
DEN,2025-01-20 09:00:00,,6.437,2.1,,-18.15,71.5,0,1,0,0
DEN,2025-01-20 10:00:00,,8.851500000000001,2.05,,-17.75,73.5,0,1,0,0
DEN,2025-01-20 11:00:00,0.0,12.5465,3.1,,-16.95,68.5,0,0,0,0
DEN,2025-01-20 12:00:00,0.0,16.093,3.1,,-16.1,62.0,0,0,0,0
DEN,2025-01-20 13:00:00,0.0,16.093,3.1,,-15.6,60.0,0,0,0,0
DEN,2025-01-20 14:00:00,0.0,16.0465,2.85,,-15.6,60.0,0,0,0,0
DEN,2025-01-20 15:00:00,0.0,16.093,0.0,,-14.4,49.0,0,0,0,0
DEN,2025-01-20 16:00:00,0.0,16.093,1.5,,-16.7,52.0,0,0,0,0
DEN,2025-01-20 17:00:00,0.0,16.0465,2.55,,-18.049999999999997,52.5,0,0,0,0
DEN,2025-01-20 18:00:00,0.0,16.093,3.6,,-18.9,50.0,0,0,0,0
DEN,2025-01-20 19:00:00,0.0,16.093,5.7,,-21.1,55.0,0,0,0,0
DEN,2025-01-20 20:00:00,0.0,16.0465,5.4,,-21.65,56.5,0,0,0,0
DEN,2025-01-20 21:00:00,0.0,16.093,5.7,,-24.4,60.0,0,0,0,0
DEN,2025-01-20 22:00:00,0.0,16.093,6.2,,-22.8,58.0,0,0,0,0
DEN,2025-01-20 23:00:00,0.0,16.0465,6.45,,-20.0,54.5,0,0,0,0
DEN,2025-01-21 00:00:00,0.0,16.093,7.2,,-15.6,45.0,0,0,0,0
DEN,2025-01-21 01:00:00,0.0,16.093,3.6,,-18.9,53.0,0,0,0,0
DEN,2025-01-21 02:00:00,0.0,16.0465,5.65,,-16.65,48.0,0,0,0,0
DEN,2025-01-21 03:00:00,0.0,16.093,8.2,,-13.9,43.0,0,0,0,0
DEN,2025-01-21 04:00:00,0.0,16.093,7.2,,-12.8,41.0,0,0,0,0
DEN,2025-01-21 05:00:00,0.0,16.0465,7.2,,-12.25,41.5,0,0,0,0
DEN,2025-01-21 06:00:00,0.0,16.093,7.7,,-9.4,38.0,0,0,0,0
DEN,2025-01-21 07:00:00,0.0,16.093,7.7,,-8.3,37.0,0,0,0,0
DEN,2025-01-21 08:00:00,0.0,16.0465,6.7,,-6.95,36.5,0,0,0,0
DEN,2025-01-21 09:00:00,0.0,16.093,4.6,,-1.7,36.0,0,0,0,0
DEN,2025-01-21 10:00:00,0.0,16.093,6.2,,1.1,35.0,0,0,0,0
DEN,2025-01-21 11:00:00,0.0,16.0465,5.65,,1.6500000000000001,36.0,0,0,0,0
DEN,2025-01-21 12:00:00,0.0,16.093,8.8,11.3,3.3,29.0,0,0,0,0
DEN,2025-01-21 13:00:00,0.0,16.093,6.2,,3.3,31.0,0,0,0,0
DEN,2025-01-21 14:00:00,0.0,16.0465,6.45,,3.5999999999999996,30.5,0,0,0,0
DEN,2025-01-21 15:00:00,0.0,16.093,6.2,11.3,5.0,21.0,0,0,0,0
DEN,2025-01-21 16:00:00,0.0,16.093,10.3,16.5,3.3,24.0,0,0,0,0
DEN,2025-01-21 17:00:00,0.0,16.0465,9.0,,2.2,28.0,0,0,0,0
DEN,2025-01-21 18:00:00,0.0,16.093,9.8,15.4,1.7,28.0,0,0,0,0
DEN,2025-01-21 19:00:00,0.0,16.093,8.8,13.9,2.2,23.0,0,0,0,0
DEN,2025-01-21 20:00:00,0.0,16.0465,8.8,15.4,1.6500000000000001,23.5,0,0,0,0
DEN,2025-01-21 21:00:00,0.0,16.093,8.8,13.4,-0.6,29.0,0,0,0,0
DEN,2025-01-21 22:00:00,0.0,16.093,9.3,14.4,0.0,26.0,0,0,0,0
DEN,2025-01-21 23:00:00,0.0,16.0465,8.25,11.8,-0.55,28.5,0,0,0,0
DEN,2025-01-22 00:00:00,0.0,16.093,7.199999999999999,,-1.4000000000000001,32.5,0,0,0,0
DEN,2025-01-22 01:00:00,0.0,16.093,9.3,13.4,-1.7,31.0,0,0,0,0
DEN,2025-01-22 02:00:00,0.0,16.0465,9.3,,-1.9500000000000002,32.5,0,0,0,0
DEN,2025-01-22 03:00:00,0.0,16.093,5.95,,-4.7,41.0,0,0,0,0
DEN,2025-01-22 04:00:00,0.0,16.093,5.1,,-5.6,42.0,0,0,0,0
DEN,2025-01-22 05:00:00,0.0,16.0465,5.1,,-5.85,42.5,0,0,0,0
DEN,2025-01-22 06:00:00,0.0,16.093,4.6,,-7.8,49.0,0,0,0,0
DEN,2025-01-22 07:00:00,0.0,16.093,6.2,,-6.1,47.0,0,0,0,0
DEN,2025-01-22 08:00:00,0.0,16.0465,7.199999999999999,,-5.25,46.5,0,0,0,0
DEN,2025-01-22 09:00:00,0.0,16.093,8.2,,-4.4,50.0,0,0,0,0
DEN,2025-01-22 10:00:00,0.0,16.093,7.2,,-3.9,50.0,0,0,0,0
DEN,2025-01-22 11:00:00,0.0,16.093,11.8,16.0,-3.3,46.0,0,0,0,0
DEN,2025-01-22 12:00:00,0.0,16.093,11.3,15.4,-3.3,46.0,0,0,0,0
DEN,2025-01-22 13:00:00,0.0,16.093,8.2,12.9,-2.2,41.0,0,0,0,0
DEN,2025-01-22 14:00:00,0.0,16.062,7.533333333333334,,-2.6,44.333333333333336,0,0,0,0
DEN,2025-01-22 15:00:00,0.0,16.093,5.7,,-4.4,50.0,0,0,0,0
DEN,2025-01-22 16:00:00,0.0,16.093,6.2,,-5.0,50.0,0,0,0,0
DEN,2025-01-22 17:00:00,0.0,16.0465,6.45,,-5.55,48.5,0,0,0,0
DEN,2025-01-22 18:00:00,0.0,16.093,4.6,,-6.7,45.0,0,0,0,0
DEN,2025-01-22 19:00:00,0.0,16.093,4.6,,-6.1,41.0,0,0,0,0
DEN,2025-01-22 20:00:00,0.0,16.0465,3.5999999999999996,,-6.65,44.0,0,0,0,0
DEN,2025-01-22 21:00:00,0.0,16.093,2.6,,-6.7,48.0,0,0,0,0
DEN,2025-01-22 22:00:00,0.0,16.093,3.1,,-6.7,48.0,0,0,0,0
DEN,2025-01-22 23:00:00,0.0,16.0465,2.3,,-6.95,49.5,0,0,0,0
DEN,2025-01-23 00:00:00,0.0,16.093,1.5,,-8.3,59.0,0,0,0,0
DEN,2025-01-23 01:00:00,0.0,16.093,2.1,,-7.2,49.0,0,0,0,0
DEN,2025-01-23 02:00:00,0.0,16.093,1.5,,-8.9,54.0,0,0,0,0
DEN,2025-01-23 03:00:00,0.0,16.093,1.5,,-7.2,51.0,0,0,0,0
DEN,2025-01-23 04:00:00,0.0,16.093,1.5,,-11.1,61.0,0,0,0,0
DEN,2025-01-23 05:00:00,0.0,16.0465,1.5,,-10.55,59.5,0,0,0,0
DEN,2025-01-23 06:00:00,0.0,16.093,1.5,,-8.9,54.0,0,0,0,0
DEN,2025-01-23 07:00:00,0.0,16.093,3.1,,-8.9,62.0,0,0,0,0
DEN,2025-01-23 08:00:00,0.0,16.0465,2.6,,-7.800000000000001,57.0,0,0,0,0
DEN,2025-01-23 09:00:00,0.0,16.093,3.1,,-5.6,46.0,0,0,0,0
DEN,2025-01-23 10:00:00,0.0,16.093,1.5,,-3.9,37.0,0,0,0,0
DEN,2025-01-23 11:00:00,0.0,16.0465,1.8,,-3.5999999999999996,37.5,0,0,0,0
DEN,2025-01-23 12:00:00,0.0,16.093,1.5,,-2.8,39.0,0,0,0,0
DEN,2025-01-23 13:00:00,0.0,16.093,3.1,,-2.2,35.0,0,0,0,0
DEN,2025-01-23 14:00:00,0.0,16.0465,3.1,,-1.9500000000000002,36.5,0,0,0,0
DEN,2025-01-23 15:00:00,0.0,16.093,4.1,,-2.2,44.0,0,0,0,0
DEN,2025-01-23 16:00:00,0.0,16.093,4.1,,-5.6,55.0,0,0,0,0
DEN,2025-01-23 17:00:00,0.0,16.0465,4.9,,-6.95,59.5,0,0,0,0
DEN,2025-01-23 18:00:00,0.0,16.093,4.6,,-7.8,52.0,0,0,0,0
DEN,2025-01-23 19:00:00,0.0,16.093,5.7,,-6.7,45.0,0,0,0,0
DEN,2025-01-23 20:00:00,0.0,16.0465,5.95,,-6.7,44.0,0,0,0,0
DEN,2025-01-23 21:00:00,0.0,16.093,5.7,,-6.1,39.0,0,0,0,0
DEN,2025-01-23 22:00:00,0.0,16.093,7.2,,-5.6,38.0,0,0,0,0
DEN,2025-01-23 23:00:00,0.0,16.0465,6.95,,-5.0,36.5,0,0,0,0
DEN,2025-01-24 00:00:00,0.0,16.093,6.2,,-3.3,35.0,0,0,0,0
DEN,2025-01-24 01:00:00,0.0,16.093,5.1,,-3.9,42.0,0,0,0,0
DEN,2025-01-24 02:00:00,0.0,16.0465,5.4,,-3.3499999999999996,41.5,0,0,0,0
DEN,2025-01-24 03:00:00,0.0,16.093,4.6,,-4.4,48.0,0,0,0,0
DEN,2025-01-24 04:00:00,0.0,16.093,5.1,,-2.8,46.0,0,0,0,0
DEN,2025-01-24 05:00:00,0.0,16.0465,3.8499999999999996,,-2.8,48.5,0,0,0,0
DEN,2025-01-24 06:00:00,0.0,16.093,4.6,,1.7,40.0,0,0,0,0
DEN,2025-01-24 07:00:00,0.0,16.093,4.6,,1.1,44.0,0,0,0,0
DEN,2025-01-24 08:00:00,0.0,16.0465,4.1,,0.55,49.0,0,0,0,0
DEN,2025-01-24 09:00:00,0.0,16.093,3.6,,3.9,45.0,0,0,0,0
DEN,2025-01-24 10:00:00,0.0,16.093,2.6,,6.7,30.0,0,0,0,0
DEN,2025-01-24 11:00:00,0.0,16.0465,3.8499999999999996,,7.25,30.5,0,0,0,0
DEN,2025-01-24 12:00:00,0.0,16.093,2.1,,10.0,24.0,0,0,0,0
DEN,2025-01-24 13:00:00,0.0,16.093,1.5,,10.0,26.0,0,0,0,0
DEN,2025-01-24 14:00:00,0.0,16.0465,4.6,,8.6,34.0,0,0,0,0
DEN,2025-01-24 15:00:00,0.0,16.093,7.2,,2.8,52.0,0,0,0,0
DEN,2025-01-24 16:00:00,0.0,16.093,4.1,,0.6,49.0,0,0,0,0
DEN,2025-01-24 17:00:00,0.0,16.0465,3.8499999999999996,,0.3,49.5,0,0,0,0
DEN,2025-01-24 18:00:00,0.0,16.093,5.7,,-0.6,52.0,0,0,0,0
DEN,2025-01-24 19:00:00,0.0,16.093,4.1,,-0.6,56.0,0,0,0,0
DEN,2025-01-24 20:00:00,0.0,16.0465,3.3499999999999996,,-1.4000000000000001,65.5,0,0,0,0
DEN,2025-01-24 21:00:00,0.0,16.093,2.85,,-2.25,78.0,0,0,0,0
DEN,2025-01-24 22:00:00,,13.813166666666667,4.266666666666667,,-2.2,84.83333333333333,0,1,0,0
DEN,2025-01-24 23:00:00,,13.249666666666668,4.8,,-2.6,85.0,0,1,0,0
DEN,2025-01-25 00:00:00,,13.411000000000001,6.2,,-3.5,87.0,0,1,0,0
DEN,2025-01-25 01:00:00,,8.851,5.95,,-5.0,90.0,0,1,0,0
DEN,2025-01-25 02:00:00,0.8,2.6486,4.619999999999999,,-5.56,89.6,0,1,0,0
DEN,2025-01-25 03:00:00,0.8,1.911,4.6,,-6.1,87.25,0,1,0,0
DEN,2025-01-25 04:00:00,0.5,2.31325,4.875,,-6.7,88.0,0,1,0,0
DEN,2025-01-25 05:00:00,0.5,1.60675,4.725,,-7.025,86.75,0,1,0,0
DEN,2025-01-25 06:00:00,0.3,8.85125,3.6,,-7.2,84.0,0,1,0,0
DEN,2025-01-25 07:00:00,0.3,2.5145,2.6,,-7.15,84.5,0,1,0,0
DEN,2025-01-25 08:00:00,0.8,1.607,3.433333333333333,,-7.133333333333333,84.66666666666667,0,1,0,0
DEN,2025-01-25 09:00:00,0.3,2.414,5.7,,-7.2,81.0,0,1,0,0
DEN,2025-01-25 10:00:00,,8.047,5.95,,-7.1,75.0,0,1,0,0
DEN,2025-01-25 11:00:00,,8.031333333333334,5.666666666666667,,-7.2,77.0,0,1,0,0
DEN,2025-01-25 12:00:00,,9.656,5.7,,-7.2,77.0,0,1,0,0
DEN,2025-01-25 13:00:00,,11.265,4.1,,-7.2,74.0,0,0,0,0
DEN,2025-01-25 14:00:00,,10.640333333333333,4.6,,-7.2,76.0,0,1,0,0
DEN,2025-01-25 15:00:00,,15.288499999999999,4.1,,-7.2,74.0,0,0,0,0
DEN,2025-01-25 16:00:00,0.0,16.093,3.6,,-7.8,77.0,0,0,0,0
DEN,2025-01-25 17:00:00,,15.525666666666666,3.4333333333333336,,-7.866666666666667,79.0,0,1,0,0
DEN,2025-01-25 18:00:00,,14.484,3.6,,-8.3,84.0,0,1,0,0
DEN,2025-01-25 19:00:00,,14.484,3.1,,-8.3,84.0,0,1,0,0
DEN,2025-01-25 20:00:00,,11.828,3.35,,-8.3,84.0,0,1,0,0
DEN,2025-01-25 21:00:00,,9.656,3.1,,-8.3,84.0,0,1,0,0
DEN,2025-01-25 22:00:00,,11.265,3.1,,-8.3,84.0,0,1,0,0
DEN,2025-01-25 23:00:00,,13.859,3.933333333333333,,-8.3,84.0,0,1,0,0
DEN,2025-01-26 00:00:00,0.0,16.093,3.1,,-9.4,84.0,0,0,0,0
DEN,2025-01-26 01:00:00,,15.556666666666667,3.1,,-8.9,84.0,0,1,0,0
DEN,2025-01-26 02:00:00,,14.242,2.05,,-8.600000000000001,84.0,0,1,0,0
DEN,2025-01-26 03:00:00,,15.288499999999999,1.8,,-7.8,81.0,0,0,0,0
DEN,2025-01-26 04:00:00,,3.218666666666667,4.266666666666667,,-8.966666666666667,86.66666666666667,0,1,0,0
DEN,2025-01-26 05:00:00,,2.4,4.933333333333333,,-9.233333333333334,88.0,0,1,0,0
DEN,2025-01-26 06:00:00,,,4.1,,-8.9,88.0,0,1,0,0
DEN,2025-01-26 07:00:00,,1.207,4.433333333333333,,-8.9,84.0,0,1,0,0
DEN,2025-01-26 08:00:00,,0.8,4.1,,-8.9,86.0,0,1,0,0
DEN,2025-01-26 09:00:00,,1.8105000000000002,3.6,,-8.3,84.0,0,1,0,0
DEN,2025-01-26 10:00:00,,2.414,4.1,,-8.3,88.0,0,0,0,0
DEN,2025-01-26 11:00:00,,5.932375,3.475,,-8.200000000000001,83.5,0,1,0,0
DEN,2025-01-26 12:00:00,,11.801666666666668,2.9,,-7.033333333333334,81.0,0,1,0,0
DEN,2025-01-26 13:00:00,0.0,16.093,2.566666666666667,,-6.6000000000000005,78.33333333333333,0,0,0,0
DEN,2025-01-26 14:00:00,0.0,16.0465,2.85,,-6.15,74.5,0,0,0,0
DEN,2025-01-26 15:00:00,0.0,16.093,3.6,,-5.0,68.0,0,0,0,0
DEN,2025-01-26 16:00:00,0.0,16.093,1.5,,-5.6,68.0,0,0,0,0
DEN,2025-01-26 17:00:00,0.0,16.0465,1.8,,-5.85,68.0,0,0,0,0
DEN,2025-01-26 18:00:00,0.0,16.093,1.5,,-6.1,68.0,0,0,0,0
DEN,2025-01-26 19:00:00,0.0,16.093,3.1,,-7.2,68.0,0,0,0,0
DEN,2025-01-26 20:00:00,0.0,16.0465,3.35,,-8.6,70.5,0,0,0,0
DEN,2025-01-26 21:00:00,0.0,16.093,4.6,,-9.4,70.0,0,0,0,0
DEN,2025-01-26 22:00:00,0.0,16.093,4.6,,-11.7,77.0,0,0,0,0
DEN,2025-01-26 23:00:00,0.0,16.0465,5.65,,-11.7,77.0,0,0,0,0
DEN,2025-01-27 00:00:00,0.0,16.093,4.6,,-10.6,74.0,0,0,0,0
DEN,2025-01-27 01:00:00,0.0,16.093,2.6,,-8.9,67.0,0,0,0,0
DEN,2025-01-27 02:00:00,0.0,16.0465,2.85,,-10.0,70.0,0,0,0,0
DEN,2025-01-27 03:00:00,0.0,16.093,6.2,,-8.9,71.0,0,0,0,0
DEN,2025-01-27 04:00:00,0.0,16.093,5.7,,-5.6,63.0,0,0,0,0
DEN,2025-01-27 05:00:00,0.0,16.0465,5.4,,-6.15,61.5,0,0,0,0
DEN,2025-01-27 06:00:00,0.0,16.093,2.1,,-6.7,60.0,0,0,0,0
DEN,2025-01-27 07:00:00,0.0,16.093,3.6,,-8.9,67.0,0,0,0,0
DEN,2025-01-27 08:00:00,0.0,16.0465,3.35,,-7.25,65.0,0,0,0,0
DEN,2025-01-27 09:00:00,0.0,16.093,4.1,,1.7,48.0,0,0,0,0
DEN,2025-01-27 10:00:00,0.0,16.093,3.1,,4.4,49.0,0,0,0,0
DEN,2025-01-27 11:00:00,0.0,16.0465,2.6,,5.550000000000001,43.5,0,0,0,0
DEN,2025-01-27 12:00:00,0.0,16.093,0.0,,8.9,28.0,0,0,0,0
DEN,2025-01-27 13:00:00,0.0,16.093,0.0,,9.4,28.0,0,0,0,0
DEN,2025-01-27 14:00:00,0.0,16.0465,1.3,,9.15,38.0,0,0,0,0
DEN,2025-01-27 15:00:00,0.0,16.093,5.7,,5.6,65.0,0,0,0,0
DEN,2025-01-27 16:00:00,0.0,14.484,2.6,,2.2,70.0,0,0,0,0
DEN,2025-01-27 17:00:00,0.0,14.242,2.85,,0.8,74.5,0,0,0,0
DEN,2025-01-27 18:00:00,0.0,16.093,2.1,,-0.6,79.0,0,0,0,0
DEN,2025-01-27 19:00:00,0.0,16.093,3.1,,0.0,59.0,0,0,0,0
DEN,2025-01-27 20:00:00,0.0,15.242,3.8499999999999996,,-1.1,68.5,0,0,0,0
DEN,2025-01-27 21:00:00,0.0,16.093,4.6,,-2.2,75.0,0,0,0,0
DEN,2025-01-27 22:00:00,0.0,16.093,4.1,,-2.2,72.0,0,0,0,0
DEN,2025-01-27 23:00:00,0.0,16.0465,4.1,,-3.05,70.5,0,0,0,0
DEN,2025-01-28 00:00:00,0.0,16.093,5.7,,-3.3,63.0,0,0,0,0
DEN,2025-01-28 01:00:00,0.0,16.093,5.1,,-3.9,66.0,0,0,0,0
DEN,2025-01-28 02:00:00,0.0,16.0465,4.85,,-4.15,65.5,0,0,0,0
DEN,2025-01-28 03:00:00,0.0,16.093,3.1,,-5.0,65.0,0,0,0,0
DEN,2025-01-28 04:00:00,0.0,16.093,4.1,,-2.8,53.0,0,0,0,0
DEN,2025-01-28 05:00:00,0.0,16.0465,5.4,,-2.5,53.0,0,0,0,0
DEN,2025-01-28 06:00:00,0.0,16.093,1.5,,-6.7,71.0,0,0,0,0
DEN,2025-01-28 07:00:00,0.0,16.093,2.1,,-3.3,60.0,0,0,0,0
DEN,2025-01-28 08:00:00,0.0,16.062,2.2333333333333334,,-1.8666666666666665,55.0,0,0,0,0
DEN,2025-01-28 09:00:00,0.0,16.093,4.6,,3.3,43.0,0,0,0,0
DEN,2025-01-28 10:00:00,0.0,16.093,5.1,,4.4,40.0,0,0,0,0
DEN,2025-01-28 11:00:00,0.0,16.0465,4.1,,5.550000000000001,37.0,0,0,0,0
DEN,2025-01-28 12:00:00,0.0,16.093,2.6,,8.3,28.0,0,0,0,0
DEN,2025-01-28 13:00:00,0.0,16.093,2.1,,8.9,27.0,0,0,0,0
DEN,2025-01-28 14:00:00,0.0,16.0465,2.85,,8.600000000000001,28.0,0,0,0,0
DEN,2025-01-28 15:00:00,0.0,16.093,3.6,,6.7,40.0,0,0,0,0
DEN,2025-01-28 16:00:00,0.0,16.093,2.6,,3.9,46.0,0,0,0,0
DEN,2025-01-28 17:00:00,0.0,16.0465,2.35,,3.5999999999999996,44.5,0,0,0,0
DEN,2025-01-28 18:00:00,0.0,16.093,1.5,,2.8,48.0,0,0,0,0
DEN,2025-01-28 19:00:00,0.0,16.093,3.1,,1.7,50.0,0,0,0,0
DEN,2025-01-28 20:00:00,0.0,16.0465,3.1,,1.4,47.0,0,0,0,0
DEN,2025-01-28 21:00:00,0.0,16.093,2.6,,1.7,40.0,0,0,0,0
DEN,2025-01-28 22:00:00,0.0,16.093,3.6,,-1.1,54.0,0,0,0,0
DEN,2025-01-28 23:00:00,0.0,16.0465,3.8499999999999996,,-1.6500000000000001,57.0,0,0,0,0
DEN,2025-01-29 00:00:00,0.0,16.093,2.6,,-2.2,60.0,0,0,0,0
DEN,2025-01-29 01:00:00,0.0,16.093,2.6,,-1.7,56.0,0,0,0,0
DEN,2025-01-29 02:00:00,0.0,16.0465,3.3499999999999996,,-2.8,61.0,0,0,0,0
DEN,2025-01-29 03:00:00,0.0,16.093,3.1,,-2.8,58.0,0,0,0,0
DEN,2025-01-29 04:00:00,0.0,16.093,3.6,,-3.3,60.0,0,0,0,0
DEN,2025-01-29 05:00:00,0.0,16.0465,3.8499999999999996,,-3.5999999999999996,61.5,0,0,0,0
DEN,2025-01-29 06:00:00,0.0,16.093,4.6,,-3.3,60.0,0,0,0,0
DEN,2025-01-29 07:00:00,0.0,16.093,3.1,,-2.2,58.0,0,0,0,0
DEN,2025-01-29 08:00:00,0.0,16.0465,3.8499999999999996,,-1.1,56.0,0,0,0,0
DEN,2025-01-29 09:00:00,0.0,16.093,3.6,,3.3,44.0,0,0,0,0
DEN,2025-01-29 10:00:00,0.0,16.093,1.5,,5.6,36.0,0,0,0,0
DEN,2025-01-29 11:00:00,0.0,16.0465,2.3,,6.15,36.5,0,0,0,0
DEN,2025-01-29 12:00:00,0.0,16.093,3.1,,7.8,35.0,0,0,0,0
DEN,2025-01-29 13:00:00,0.0,16.093,2.6,,8.3,36.0,0,0,0,0
DEN,2025-01-29 14:00:00,0.0,16.0465,3.3499999999999996,,8.850000000000001,35.5,0,0,0,0
DEN,2025-01-29 15:00:00,0.0,16.093,4.1,,8.3,37.0,0,0,0,0
DEN,2025-01-29 16:00:00,0.0,16.093,0.0,,6.1,42.0,0,0,0,0
DEN,2025-01-29 17:00:00,0.0,16.0465,1.3,,4.699999999999999,46.5,0,0,0,0
DEN,2025-01-29 18:00:00,0.0,16.093,2.6,,1.1,61.0,0,0,0,0
DEN,2025-01-29 19:00:00,0.0,16.093,3.1,,2.2,64.0,0,0,0,0
DEN,2025-01-29 20:00:00,0.0,16.0465,2.85,,2.5,61.5,0,0,0,0
DEN,2025-01-29 21:00:00,0.0,16.093,3.6,,2.2,62.0,0,0,0,0
DEN,2025-01-29 22:00:00,0.0,16.093,4.6,,1.1,67.0,0,0,0,0
DEN,2025-01-29 23:00:00,0.0,16.0465,3.8499999999999996,,1.1,67.0,0,0,0,0
DEN,2025-01-30 00:00:00,,16.093,2.1,,1.1,64.0,0,1,0,0
DEN,2025-01-30 01:00:00,,16.093,2.6,,1.1,64.0,0,1,0,0
DEN,2025-01-30 02:00:00,,16.062,3.4333333333333336,,0.7333333333333334,65.66666666666667,0,1,0,0
DEN,2025-01-30 03:00:00,0.0,16.093,4.1,,0.0,64.0,0,0,0,0
